hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
7f9754962649f906d0509a1d2c733b58e72b40fbda5dc9892ed30698c5f6120c,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,5.0,,0.872,0.1821428011204395,,
516d1f1a15f5f25dce87b92de6bc9bc045723750137d089bcff5cb8be658b83e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,7.5,,0.872,0.1821428011204395,,
1fa7aa765c173444576c11f2e9fe81d0b7561da83e94e339902e2c6653e426c5,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none,hnsw,8.0,200.0,10,10.0,,0.872,0.1821428011204395,,
803913475cf92e0af2fb5ed0359a437171e4d01adf0ad2017f68971acdec010f,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,1.0,2000.0,0.85,0.1643776140476555,,
27e18c0fc69b63d5c198e5aabab543a546277db04e977d5dacb2227d86848395,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,1.5,2000.0,0.85,0.1643776140476555,,
259fa079dd69f581837b836b61f51ee7fcccf219110fe1c1a9b7ebe482d95429,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,2.0,2000.0,0.85,0.1643776140476555,,
d1788f8074f6718afe3a43bc302f10d0a10274e15f91a7e3b576b306282fabe8,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,2.5,2000.0,0.85,0.1643776140476555,,
2c4994587235393dcf26a716f591bf6e9ea736b793f8d17bbdd7064a713419b9,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,3.0,2000.0,0.85,0.1643776140476555,,
72cbcb66ed75696c133bdc439ab7aa4b5e89cd24618c534307e9d498420ae297,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,4.0,2000.0,0.85,0.1643776140476555,,
44b8b210bebeeba9f965c8535edb0ae8f0bf45c684ffb331b22b69adf235fc26,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,5.0,2000.0,0.85,0.1643776140476555,,
48daccec903b43ca512f9a1c034c3c3f0d58d48d5721f47cb96d096e10f438e8,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,7.5,2000.0,0.85,0.1643776140476555,,
6d08d54b073191ee4725653b05c2e7744dff945b3f5fb96695c106a0580452fc,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_2000,hnsw,8.0,200.0,10,10.0,2000.0,0.85,0.1643776140476555,,
7904ecbd25f6ad57db1c0994fa5d806620423a25ef301d5e7baba8e902cda98f,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,1.0,4000.0,0.961,0.0823346828499387,,
9fe83ff9ee6f9ff8cb5c98c6955894729aeb309659127ff357ed792511b6eadc,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_200_none_4000,hnsw,8.0,200.0,10,1.5,4000.0,0.961,0.0823346828499387,,
